"Time","Q-S151 CO2","Probe Temp","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
27,445.81,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
28,445.48,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
29,445.29,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
30,444.96,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
31,445.18,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
32,445.03,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
33,444.92,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
34,444.81,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
35,444.55,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
36,444.29,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
37,444.22,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
38,444.15,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
39,444.11,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
40,443.78,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
41,443.81,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
42,443.74,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
43,443.52,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
44,443.40,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
45,443.22,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
46,443.37,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
47,443.26,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
48,443.29,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
49,443.07,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
50,442.52,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
51,442.52,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
52,442.55,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
53,442.37,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
54,442.15,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
55,442.00,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
56,441.63,25.3,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
57,441.48,25.3,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
58,441.66,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
59,441.59,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
60,441.52,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
61,441.37,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
62,441.29,25.2,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
63,441.18,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
64,441.15,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
65,441.11,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
66,441.11,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
67,441.11,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
68,441.03,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
69,441.03,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
70,440.92,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
71,440.81,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
72,440.77,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
73,440.55,25.2,-0.93,1.18,201,-0.932,,,,,,,,,,,,,,,,,,
74,440.48,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
75,440.37,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
76,440.40,25.2,-0.93,1.18,201,-0.932,,,,,,,,,,,,,,,,,,
77,440.40,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
78,440.18,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
79,440.07,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
80,439.89,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
81,439.74,25.2,-0.93,1.18,201,-0.932,,,,,,,,,,,,,,,,,,
82,439.66,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
83,439.37,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
84,439.26,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
85,439.26,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
86,439.22,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
87,439.11,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
88,438.89,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
89,438.70,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
90,438.66,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
91,438.92,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
92,438.81,25.2,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
93,438.85,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
94,439.00,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
95,439.07,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
96,439.07,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
97,439.03,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
98,438.92,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
99,438.89,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
100,438.81,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
101,438.77,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
102,438.22,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
103,438.66,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
104,438.66,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
105,438.63,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
106,438.44,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
107,438.33,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
108,438.18,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
109,437.63,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
110,437.40,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
111,437.63,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
112,437.29,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
113,437.14,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
114,436.92,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
115,436.81,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
116,436.77,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
117,436.96,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
118,436.92,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
119,436.74,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
120,436.77,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
121,436.66,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
122,436.77,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
123,436.85,25.2,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
124,436.85,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
125,436.85,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
126,436.89,25.2,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
127,436.89,25.1,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
128,436.89,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
129,436.85,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
130,436.77,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
131,436.51,25.1,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
132,436.59,25.1,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
133,436.44,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
134,436.48,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
135,436.40,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
136,436.44,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
137,436.44,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
138,436.40,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
139,436.11,25.1,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
140,436.37,25.1,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
141,436.14,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
142,435.89,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
143,435.85,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
144,435.51,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
145,435.40,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
146,435.77,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
147,435.63,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
148,435.63,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
149,435.70,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
150,435.51,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
151,435.00,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
152,434.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
153,435.22,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
154,435.37,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
155,435.18,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
156,435.26,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
157,435.51,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
158,435.37,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
159,435.37,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
160,435.37,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
161,434.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
162,435.03,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
163,435.07,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
164,435.03,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
165,434.70,25.1,-0.93,1.18,198,-0.932,,,,,,,,,,,,,,,,,,
166,434.70,25.1,-0.93,1.18,198,-0.932,,,,,,,,,,,,,,,,,,
167,434.70,25.1,-0.93,1.18,198,-0.932,,,,,,,,,,,,,,,,,,
168,434.55,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
169,434.44,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
170,434.18,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
171,434.03,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
172,434.03,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
173,433.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
174,433.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
175,433.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
176,433.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
177,433.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
178,434.00,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
179,433.92,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
180,433.96,25.1,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
181,433.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
182,433.96,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
183,433.85,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
184,433.81,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
185,433.70,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
186,433.70,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
187,433.66,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
188,433.63,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
189,433.70,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
190,433.92,25.1,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
191,434.00,25.1,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
192,433.88,25.1,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
193,433.92,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
194,433.44,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
195,433.44,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
196,433.81,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
197,433.81,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
198,433.48,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
199,433.03,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
200,432.92,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
201,432.96,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
202,432.81,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
203,432.74,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
204,432.85,25.0,-0.93,1.18,199,-0.932,,,,,,,,,,,,,,,,,,
205,432.66,25.0,-0.93,1.14,190,-0.932,,,,,,,,,,,,,,,,,,
206,432.85,25.0,-0.93,1.18,200,-0.932,,,,,,,,,,,,,,,,,,
207,433.92,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
208,435.07,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
209,436.77,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
210,438.96,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
211,440.96,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
212,442.78,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
213,444.63,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
214,446.37,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
215,447.59,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
216,448.92,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
217,450.63,25.0,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
218,452.11,25.0,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
219,453.22,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
220,454.04,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
221,454.81,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
222,455.41,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
223,455.96,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
224,456.59,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
225,457.41,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
226,457.93,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
227,458.11,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
228,458.18,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
229,458.30,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
230,458.63,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
231,458.81,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
232,459.07,25.0,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
233,459.37,25.0,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
234,458.89,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
235,459.59,25.0,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
236,459.70,25.0,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
237,459.81,25.0,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
238,459.85,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
239,460.00,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
240,460.15,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
241,460.19,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
242,460.19,25.0,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
243,460.56,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
244,460.59,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
245,460.44,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
246,460.26,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
247,460.19,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
248,460.04,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
249,460.11,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
250,460.00,25.0,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
251,459.96,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
252,459.63,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
253,459.44,25.0,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
254,459.15,25.0,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
255,458.67,25.0,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
256,458.11,25.0,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
257,457.70,25.0,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
258,457.44,25.0,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
259,457.33,25.0,-0.93,1.20,206,-0.932,,,,,,,,,,,,,,,,,,
260,456.89,25.0,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
261,456.33,25.0,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
262,456.07,25.0,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
263,455.67,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
264,455.52,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
265,455.33,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
266,455.07,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
267,454.74,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
268,455.04,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
269,454.48,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
270,454.30,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
271,454.00,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
272,453.67,25.0,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
273,453.48,24.9,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
274,453.41,24.9,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
275,453.00,24.9,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
276,452.85,24.9,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
277,452.78,24.9,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
278,452.48,24.9,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
279,452.04,24.9,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
280,451.26,24.9,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
281,451.00,24.9,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
282,450.41,24.9,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
283,450.07,24.9,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
284,449.96,24.9,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
285,449.41,24.9,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
286,448.92,24.9,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
287,448.78,24.9,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
288,448.74,24.9,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
289,448.48,24.9,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
290,448.18,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
291,447.85,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
292,447.59,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
293,447.22,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
294,447.07,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
295,446.78,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
296,446.74,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
297,446.70,24.9,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
298,446.78,24.9,-0.93,1.19,201,-0.932,,,,,,,,,,,,,,,,,,
299,446.70,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
300,446.55,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
301,446.41,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
302,446.37,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
303,446.15,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
304,446.03,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
305,445.78,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
306,445.48,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
307,445.41,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
308,445.52,24.9,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
309,445.26,24.9,-0.93,1.19,202,-0.932,,,,,,,,,,,,,,,,,,
