"Time","Q-S151 CO2","Probe Temp","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
73,482.02,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
74,482.02,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
75,481.95,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
76,481.95,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
77,481.95,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
78,481.72,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
79,481.50,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
80,481.39,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
81,481.17,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
82,481.02,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
83,481.02,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
84,480.87,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
85,481.02,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
86,480.91,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
87,480.91,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
88,480.94,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
89,481.09,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
90,481.06,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
91,481.09,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
92,480.94,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
93,481.17,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
94,481.13,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
95,481.17,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
96,481.02,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
97,481.06,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
98,480.94,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
99,480.91,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
100,480.72,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
101,480.68,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
102,480.57,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
103,480.83,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
104,480.80,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
105,480.80,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
106,480.68,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
107,480.54,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
108,480.02,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
109,479.83,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
110,479.61,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
111,479.72,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
112,479.68,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
113,479.42,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
114,479.65,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
115,479.65,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
116,479.68,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
117,479.68,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
118,479.72,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
119,479.80,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
120,480.02,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
121,480.02,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
122,480.17,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
123,479.98,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
124,479.80,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
125,479.72,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
126,479.72,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
127,479.76,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
128,479.72,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
129,479.50,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
130,479.65,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
131,479.54,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
132,479.42,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
133,479.35,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
134,479.39,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
135,479.20,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
136,479.24,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
137,479.05,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
138,479.02,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
139,479.02,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
140,478.94,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
141,478.91,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
142,478.83,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
143,478.76,25.4,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
144,478.87,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
145,478.83,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
146,478.79,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
147,478.79,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
148,478.91,25.4,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
149,479.02,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
150,478.98,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
151,479.09,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
152,478.72,25.4,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
153,478.76,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
154,479.13,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
155,479.09,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
156,479.09,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
157,479.02,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
158,478.94,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
159,478.76,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
160,478.98,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
161,478.65,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
162,478.61,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
163,478.53,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
164,478.39,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
165,478.13,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
166,478.24,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
167,478.13,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
168,478.02,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
169,477.94,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
170,477.87,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
171,477.87,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
172,477.27,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
173,477.31,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
174,477.20,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
175,477.31,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
176,477.72,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
177,477.79,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
178,477.87,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
179,477.83,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
180,477.87,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
181,477.65,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
182,477.65,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
183,477.65,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
184,477.61,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
185,477.65,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
186,477.61,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
187,477.57,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
188,477.57,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
189,477.09,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
190,477.09,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
191,476.98,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
192,477.57,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
193,477.46,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
194,477.20,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
195,476.83,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
196,476.87,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
197,476.76,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
198,476.76,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
199,476.72,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
200,476.68,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
201,476.61,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
202,476.61,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
203,476.79,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
204,476.76,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
205,476.76,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
206,476.76,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
207,476.79,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
208,476.79,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
209,476.87,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
210,476.76,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
211,476.83,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
212,476.87,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
213,476.83,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
214,476.83,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
215,476.79,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
216,476.79,25.3,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
217,476.79,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
218,476.68,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
219,476.79,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
220,476.64,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
221,476.57,25.3,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
222,476.57,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
223,476.35,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
224,476.31,25.3,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
225,476.24,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
226,476.16,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
227,476.09,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
228,475.98,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
229,475.98,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
230,475.83,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
231,475.94,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
232,475.87,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
233,475.94,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
234,475.98,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
235,475.87,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
236,475.53,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
237,475.57,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
238,476.09,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
239,476.01,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
240,475.94,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
241,475.90,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
242,475.38,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
243,475.94,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
244,475.79,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
245,475.90,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
246,475.75,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
247,475.61,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
248,475.61,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
249,475.50,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
250,475.50,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
251,475.42,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
252,475.01,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
253,474.94,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
254,474.90,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
255,474.57,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
256,474.53,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
257,474.46,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
258,474.83,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
259,474.72,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
260,474.83,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
261,474.90,25.2,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
262,474.87,25.2,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
263,474.75,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
264,474.83,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
265,474.68,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
266,474.94,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
267,474.90,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
268,474.87,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
269,474.98,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
270,474.94,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
271,474.98,25.2,-0.93,1.19,203,-0.932,,,,,,,,,,,,,,,,,,
272,474.90,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
273,474.94,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
274,474.94,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
275,474.98,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
276,474.90,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
277,474.72,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
278,474.53,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
279,474.46,25.2,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
280,474.35,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
281,474.05,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
282,474.12,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
283,474.09,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
284,474.01,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
285,473.83,25.2,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
286,474.09,25.1,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
287,473.90,25.1,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
288,473.86,25.2,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
289,473.86,25.1,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
290,473.94,25.1,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
291,473.94,25.1,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
292,473.90,25.1,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
293,473.86,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
294,473.86,25.1,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
295,473.94,25.1,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
296,473.79,25.1,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
297,473.90,25.1,-0.93,1.20,203,-0.932,,,,,,,,,,,,,,,,,,
298,473.86,25.1,-0.93,1.20,204,-0.932,,,,,,,,,,,,,,,,,,
299,473.86,25.1,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
300,473.79,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
301,473.83,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
302,473.83,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
303,473.79,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
304,473.79,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
305,473.79,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
306,473.72,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
307,473.60,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
308,473.75,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
309,473.75,25.1,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
