"Time","Q-S151 CO2","Probe Temp","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
50,457.40,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
51,457.33,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
52,457.33,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
53,457.29,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
54,457.03,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
55,457.10,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
56,456.70,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
57,456.66,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
58,456.40,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
59,456.40,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
60,456.32,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
61,456.21,25.6,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
62,455.51,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
63,455.92,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
64,455.84,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
65,455.73,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
66,455.62,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
67,455.62,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
68,455.36,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
69,455.36,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
70,455.69,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
71,455.73,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
72,455.69,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
73,455.69,25.6,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
74,455.51,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
75,455.84,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
76,455.99,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
77,455.95,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
78,455.99,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
79,455.92,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
80,455.84,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
81,455.51,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
82,455.47,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
83,455.77,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
84,455.77,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
85,455.66,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
86,455.62,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
87,455.51,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
88,455.55,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
89,455.51,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
90,455.47,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
91,455.29,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
92,455.21,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
93,455.17,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
94,454.84,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
95,455.21,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
96,455.17,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
97,455.17,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
98,455.17,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
99,455.29,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
100,455.21,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
101,455.21,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
102,455.21,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
103,455.25,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
104,455.17,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
105,455.21,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
106,455.14,25.6,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
107,455.17,25.6,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
108,455.03,25.6,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
109,455.03,25.6,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
110,455.21,25.6,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
111,455.17,25.6,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
112,455.17,25.6,-0.93,1.22,209,-0.932,,,,,,,,,,,,,,,,,,
113,455.17,25.6,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
114,455.10,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
115,454.73,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
116,455.03,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
117,454.84,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
118,454.80,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
119,454.65,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
120,454.54,25.6,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
121,454.21,25.6,-0.93,1.22,208,-0.932,,,,,,,,,,,,,,,,,,
122,453.87,25.6,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
123,453.91,25.6,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
124,453.84,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
125,454.32,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
126,454.17,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
127,454.28,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
128,454.32,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
129,454.47,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
130,454.54,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
131,454.02,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
132,454.21,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
133,454.65,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
134,454.65,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
135,454.65,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
136,454.65,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
137,454.54,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
138,454.62,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
139,454.58,25.6,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
140,454.54,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
141,454.32,25.5,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
142,454.36,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
143,454.51,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
144,454.39,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
145,454.25,25.5,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
146,454.21,25.5,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
147,454.13,25.5,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
148,453.76,25.5,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
149,453.54,25.5,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
150,453.43,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
151,453.39,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
152,453.50,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
153,453.28,25.5,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
154,453.32,25.5,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
155,453.32,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
156,453.35,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
157,453.32,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
158,453.24,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
159,453.50,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
160,453.65,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
161,453.84,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
162,453.61,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
163,453.80,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
164,454.21,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
165,454.13,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
166,454.17,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
167,454.25,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
168,454.32,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
169,454.28,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
170,454.28,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
171,454.17,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
172,454.10,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
173,453.91,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
174,453.91,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
175,453.84,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
176,453.95,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
177,453.65,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
178,453.50,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
179,453.43,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
180,453.32,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
181,453.17,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
182,453.17,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
183,453.13,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
184,453.02,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
185,452.98,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
186,453.13,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
187,453.02,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
188,453.13,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
189,453.24,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
190,453.35,25.5,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
191,453.06,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
192,453.09,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
193,453.06,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
194,453.09,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
195,453.43,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
196,453.35,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
197,453.43,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
198,453.24,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
199,453.28,25.5,-0.93,1.20,206,-0.932,,,,,,,,,,,,,,,,,,
200,453.24,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
201,453.24,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
202,453.24,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
203,453.17,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
204,453.17,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
205,453.09,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
206,452.76,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
207,452.72,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
208,452.65,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
209,452.58,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
210,452.65,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
211,452.43,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
212,452.46,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
213,452.35,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
214,452.39,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
215,452.46,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
216,452.46,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
217,452.61,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
218,452.61,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
219,452.43,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
220,452.76,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
221,452.76,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
222,452.65,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
223,452.72,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
224,452.69,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
225,452.65,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
226,452.65,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
227,452.58,25.5,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
228,452.58,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
229,452.50,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
230,452.46,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
231,452.43,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
232,452.61,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
233,452.58,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
234,452.54,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
235,452.20,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
236,451.83,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
237,451.68,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
238,451.54,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
239,451.72,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
240,451.68,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
241,451.65,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
242,451.42,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
243,451.42,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
244,450.98,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
245,450.79,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
246,450.87,25.4,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
247,451.50,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
248,451.54,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
249,451.54,25.4,-0.93,1.21,208,-0.932,,,,,,,,,,,,,,,,,,
250,451.72,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
251,451.72,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
252,451.68,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
253,451.68,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
254,451.57,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
255,451.65,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
256,451.68,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
257,451.94,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
258,451.91,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
259,451.94,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
260,451.87,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
261,451.76,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
262,451.28,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
263,451.72,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
264,451.68,25.4,-0.93,1.21,207,-0.932,,,,,,,,,,,,,,,,,,
265,451.42,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
266,451.13,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
267,451.05,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
268,451.02,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
269,450.87,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
270,450.94,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
271,450.42,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
272,450.72,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
273,450.79,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
274,450.94,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
275,451.13,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
276,451.16,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
277,451.24,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
278,451.31,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
279,451.35,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
280,451.39,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
281,451.50,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
282,451.57,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
283,451.46,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
284,451.50,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
285,451.28,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
286,451.28,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
287,451.31,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
288,451.20,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
289,451.05,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
290,450.79,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
291,451.24,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
292,451.39,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
293,451.28,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
294,450.79,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
295,450.09,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
296,450.05,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
297,449.98,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
298,449.94,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
299,450.38,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
300,450.27,25.4,-0.93,1.20,206,-0.932,,,,,,,,,,,,,,,,,,
301,450.16,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
302,450.09,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
303,450.42,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
304,450.16,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
305,450.27,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
306,450.31,25.4,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
307,450.68,25.3,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
308,450.72,25.3,-0.93,1.21,206,-0.932,,,,,,,,,,,,,,,,,,
309,450.13,25.4,-0.93,1.20,205,-0.932,,,,,,,,,,,,,,,,,,
