"Time","Q-S151 CO2","Probe Temp","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
26,460.74,22.7,3.95,1.25,218,3.954,,,,,,,,,,,,,,,,,,
27,460.45,22.7,3.96,1.26,219,3.954,,,,,,,,,,,,,,,,,,
28,460.56,22.7,3.95,1.25,218,3.954,,,,,,,,,,,,,,,,,,
29,460.52,22.7,3.95,1.25,218,3.954,,,,,,,,,,,,,,,,,,
30,460.74,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
31,460.67,22.7,3.96,1.26,219,3.953,,,,,,,,,,,,,,,,,,
32,460.63,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
33,460.74,22.7,3.95,1.25,217,3.953,,,,,,,,,,,,,,,,,,
34,460.82,22.7,3.95,1.25,217,3.952,,,,,,,,,,,,,,,,,,
35,460.85,22.7,3.95,1.25,218,3.952,,,,,,,,,,,,,,,,,,
36,461.04,22.7,3.95,1.25,218,3.952,,,,,,,,,,,,,,,,,,
37,461.04,22.7,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
38,461.19,22.7,3.96,1.26,219,3.953,,,,,,,,,,,,,,,,,,
39,461.11,22.7,3.95,1.25,218,3.953,,,,,,,,,,,,,,,,,,
40,461.11,22.7,3.95,1.25,218,3.954,,,,,,,,,,,,,,,,,,
41,461.08,22.7,3.96,1.26,219,3.954,,,,,,,,,,,,,,,,,,
42,461.08,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
43,461.00,22.7,3.96,1.26,220,3.954,,,,,,,,,,,,,,,,,,
44,461.00,22.7,3.96,1.26,220,3.954,,,,,,,,,,,,,,,,,,
45,460.89,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
46,460.93,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
47,460.63,22.7,3.95,1.26,218,3.952,,,,,,,,,,,,,,,,,,
48,460.56,22.7,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
49,460.89,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
50,460.89,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
51,460.82,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
52,460.70,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
53,460.30,22.7,3.95,1.25,218,3.953,,,,,,,,,,,,,,,,,,
54,460.52,22.7,3.95,1.25,218,3.954,,,,,,,,,,,,,,,,,,
55,460.48,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
56,460.30,22.7,3.96,1.26,219,3.954,,,,,,,,,,,,,,,,,,
57,460.37,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
58,460.26,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
59,460.33,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
60,460.37,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
61,460.37,22.7,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
62,460.45,22.7,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
63,460.45,22.7,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
64,460.45,22.7,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
65,460.56,22.7,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
66,460.74,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
67,460.74,22.7,3.95,1.25,218,3.953,,,,,,,,,,,,,,,,,,
68,460.70,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
69,460.78,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
70,460.74,22.7,3.96,1.26,219,3.954,,,,,,,,,,,,,,,,,,
71,460.78,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
72,460.48,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
73,460.78,22.7,3.95,1.26,218,3.953,,,,,,,,,,,,,,,,,,
74,460.78,22.7,3.95,1.25,218,3.953,,,,,,,,,,,,,,,,,,
75,460.70,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
76,460.67,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
77,460.70,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
78,460.52,22.7,3.96,1.26,219,3.954,,,,,,,,,,,,,,,,,,
79,460.45,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
80,460.33,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
81,460.19,22.7,3.95,1.25,218,3.954,,,,,,,,,,,,,,,,,,
82,460.19,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
83,460.15,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
84,460.07,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
85,460.04,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
86,460.00,22.7,3.95,1.26,219,3.954,,,,,,,,,,,,,,,,,,
87,459.89,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
88,460.04,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
89,459.74,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
90,459.81,22.7,3.95,1.26,219,3.953,,,,,,,,,,,,,,,,,,
91,459.93,22.7,3.95,1.26,220,3.952,,,,,,,,,,,,,,,,,,
92,459.85,22.7,3.95,1.26,220,3.951,,,,,,,,,,,,,,,,,,
93,459.89,22.7,3.95,1.26,220,3.951,,,,,,,,,,,,,,,,,,
94,459.93,22.7,3.95,1.26,220,3.951,,,,,,,,,,,,,,,,,,
95,459.96,22.7,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
96,460.15,22.7,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
97,460.22,22.7,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
98,460.22,22.7,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
99,460.30,22.6,3.95,1.25,218,3.950,,,,,,,,,,,,,,,,,,
100,460.22,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
101,460.19,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
102,460.26,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
103,460.26,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
104,460.19,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
105,460.11,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
106,460.04,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
107,459.93,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
108,459.85,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
109,459.67,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
110,459.37,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
111,459.37,22.6,3.95,1.26,219,3.951,,,,,,,,,,,,,,,,,,
112,459.37,22.6,3.95,1.26,219,3.951,,,,,,,,,,,,,,,,,,
113,459.22,22.6,3.95,1.26,219,3.951,,,,,,,,,,,,,,,,,,
114,459.52,22.6,3.95,1.26,219,3.951,,,,,,,,,,,,,,,,,,
115,458.89,22.6,3.95,1.26,219,3.951,,,,,,,,,,,,,,,,,,
116,459.22,22.6,3.95,1.26,219,3.951,,,,,,,,,,,,,,,,,,
117,459.41,22.6,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
118,459.37,22.6,3.95,1.26,220,3.952,,,,,,,,,,,,,,,,,,
119,459.37,22.6,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
120,459.41,22.6,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
121,459.44,22.6,3.95,1.26,219,3.952,,,,,,,,,,,,,,,,,,
122,459.55,22.6,3.95,1.26,219,3.951,,,,,,,,,,,,,,,,,,
123,459.67,22.6,3.95,1.26,220,3.951,,,,,,,,,,,,,,,,,,
124,459.55,22.6,3.95,1.26,220,3.951,,,,,,,,,,,,,,,,,,
125,459.59,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
126,459.55,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
127,459.37,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
128,459.63,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
129,459.74,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
130,459.70,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
131,459.59,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
132,459.63,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
133,459.48,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
134,459.33,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
135,459.33,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
136,459.37,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
137,459.37,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
138,459.11,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
139,458.85,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
140,458.70,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
141,458.89,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
142,458.78,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
143,458.74,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
144,458.78,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
145,458.70,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
146,458.78,22.6,3.95,1.26,218,3.949,,,,,,,,,,,,,,,,,,
147,458.81,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
148,458.70,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
149,458.96,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
150,459.04,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
151,459.22,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
152,459.33,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
153,459.33,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
154,459.37,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
155,459.18,22.6,3.95,1.26,220,3.948,,,,,,,,,,,,,,,,,,
156,459.15,22.6,3.95,1.26,220,3.948,,,,,,,,,,,,,,,,,,
157,459.22,22.6,3.95,1.26,220,3.948,,,,,,,,,,,,,,,,,,
158,459.44,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
159,459.41,22.6,3.95,1.26,220,3.948,,,,,,,,,,,,,,,,,,
160,458.81,22.6,3.95,1.26,220,3.947,,,,,,,,,,,,,,,,,,
161,458.96,22.6,3.95,1.26,220,3.948,,,,,,,,,,,,,,,,,,
162,458.92,22.6,3.95,1.26,220,3.948,,,,,,,,,,,,,,,,,,
163,458.85,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
164,458.96,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
165,458.89,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
166,458.85,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
167,458.74,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
168,458.78,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
169,458.66,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
170,458.55,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
171,458.55,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
172,458.48,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
173,458.48,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
174,458.48,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
175,458.63,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
176,458.52,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
177,458.55,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
178,458.52,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
179,458.55,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
180,458.59,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
181,458.70,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
182,458.70,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
183,458.89,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
184,458.92,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
185,459.04,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
186,458.96,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
187,458.92,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
188,458.85,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
189,458.70,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
190,458.74,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
191,458.70,22.6,3.95,1.26,220,3.948,,,,,,,,,,,,,,,,,,
192,458.52,22.6,3.95,1.26,220,3.948,,,,,,,,,,,,,,,,,,
193,458.52,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
194,458.63,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
195,458.59,22.6,3.95,1.26,219,3.948,,,,,,,,,,,,,,,,,,
196,458.52,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
197,458.41,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
198,458.44,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
199,458.44,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
200,458.41,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
201,458.41,22.6,3.95,1.26,220,3.950,,,,,,,,,,,,,,,,,,
202,458.37,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
203,458.22,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
204,458.22,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
205,458.33,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
206,458.44,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
207,458.44,22.6,3.95,1.26,219,3.949,,,,,,,,,,,,,,,,,,
208,458.44,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
209,458.41,22.6,3.95,1.26,220,3.949,,,,,,,,,,,,,,,,,,
210,458.41,22.6,3.95,1.25,218,3.950,,,,,,,,,,,,,,,,,,
211,458.37,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
212,458.44,22.6,3.95,1.26,219,3.950,,,,,,,,,,,,,,,,,,
213,458.55,22.6,3.95,1.12,185,3.951,,,,,,,,,,,,,,,,,,
214,458.63,22.6,3.95,0.81,111,3.952,,,,,,,,,,,,,,,,,,
215,458.66,22.6,3.95,1.00,156,3.953,,,,,,,,,,,,,,,,,,
216,458.78,22.6,3.95,1.21,207,3.954,,,,,,,,,,,,,,,,,,
217,458.96,22.6,3.96,1.24,215,3.954,,,,,,,,,,,,,,,,,,
218,459.30,22.6,3.96,1.25,216,3.955,,,,,,,,,,,,,,,,,,
219,459.33,22.6,3.96,1.25,217,3.955,,,,,,,,,,,,,,,,,,
220,459.33,22.6,3.95,1.25,217,3.955,,,,,,,,,,,,,,,,,,
221,459.22,22.6,3.96,1.25,218,3.956,,,,,,,,,,,,,,,,,,
222,459.48,22.6,3.96,1.25,218,3.956,,,,,,,,,,,,,,,,,,
223,459.37,22.6,3.96,1.25,218,3.957,,,,,,,,,,,,,,,,,,
224,459.41,22.6,3.96,1.26,219,3.957,,,,,,,,,,,,,,,,,,
225,459.26,22.6,3.96,1.26,219,3.958,,,,,,,,,,,,,,,,,,
226,459.15,22.6,3.96,1.26,219,3.958,,,,,,,,,,,,,,,,,,
227,459.33,22.6,3.96,1.26,219,3.959,,,,,,,,,,,,,,,,,,
228,459.55,22.6,3.96,1.26,219,3.959,,,,,,,,,,,,,,,,,,
229,459.67,22.6,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
230,459.96,22.6,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
231,460.04,22.6,3.96,1.26,218,3.960,,,,,,,,,,,,,,,,,,
232,460.56,22.6,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
233,460.85,22.6,3.96,1.25,218,3.961,,,,,,,,,,,,,,,,,,
234,461.34,22.6,3.96,1.25,218,3.961,,,,,,,,,,,,,,,,,,
235,461.45,22.6,3.96,1.25,218,3.961,,,,,,,,,,,,,,,,,,
236,461.85,22.6,3.96,1.25,218,3.960,,,,,,,,,,,,,,,,,,
237,462.26,22.6,3.96,1.25,218,3.960,,,,,,,,,,,,,,,,,,
238,462.48,22.6,3.96,1.25,218,3.960,,,,,,,,,,,,,,,,,,
239,462.52,22.6,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
240,462.37,22.6,3.96,1.26,219,3.959,,,,,,,,,,,,,,,,,,
241,462.56,22.6,3.96,1.25,218,3.959,,,,,,,,,,,,,,,,,,
242,462.34,22.6,3.96,1.26,219,3.959,,,,,,,,,,,,,,,,,,
243,462.19,22.6,3.96,1.26,220,3.959,,,,,,,,,,,,,,,,,,
244,462.00,22.6,3.96,1.26,220,3.959,,,,,,,,,,,,,,,,,,
245,462.23,22.6,3.96,1.26,219,3.959,,,,,,,,,,,,,,,,,,
246,461.74,22.6,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
247,461.85,22.6,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
248,461.48,22.6,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
249,461.45,22.5,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
250,461.34,22.5,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
251,460.93,22.6,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
252,461.26,22.6,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
253,460.67,22.6,3.96,1.26,220,3.959,,,,,,,,,,,,,,,,,,
254,460.56,22.6,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
255,460.52,22.6,3.96,1.26,220,3.959,,,,,,,,,,,,,,,,,,
256,460.59,22.5,3.96,1.26,221,3.959,,,,,,,,,,,,,,,,,,
257,460.56,22.6,3.96,1.26,221,3.960,,,,,,,,,,,,,,,,,,
258,460.30,22.6,3.96,1.27,221,3.960,,,,,,,,,,,,,,,,,,
259,460.19,22.6,3.96,1.27,222,3.960,,,,,,,,,,,,,,,,,,
260,460.30,22.5,3.96,1.27,221,3.960,,,,,,,,,,,,,,,,,,
261,460.26,22.6,3.96,1.26,221,3.960,,,,,,,,,,,,,,,,,,
262,460.33,22.5,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
263,460.37,22.5,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
264,460.37,22.5,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
265,460.41,22.5,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
266,460.52,22.5,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
267,460.52,22.5,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
268,460.67,22.5,3.96,1.26,220,3.959,,,,,,,,,,,,,,,,,,
269,460.70,22.5,3.96,1.26,220,3.959,,,,,,,,,,,,,,,,,,
270,460.63,22.5,3.96,1.26,220,3.959,,,,,,,,,,,,,,,,,,
271,460.67,22.5,3.96,1.26,221,3.959,,,,,,,,,,,,,,,,,,
272,460.63,22.5,3.96,1.26,220,3.960,,,,,,,,,,,,,,,,,,
273,460.59,22.5,3.96,1.26,221,3.960,,,,,,,,,,,,,,,,,,
274,460.70,22.5,3.96,1.26,221,3.960,,,,,,,,,,,,,,,,,,
275,460.56,22.5,3.96,1.26,221,3.960,,,,,,,,,,,,,,,,,,
276,460.59,22.5,3.96,1.27,221,3.960,,,,,,,,,,,,,,,,,,
277,460.56,22.5,3.96,1.26,221,3.960,,,,,,,,,,,,,,,,,,
278,460.59,22.5,3.96,1.26,221,3.960,,,,,,,,,,,,,,,,,,
279,460.67,22.5,3.96,1.26,221,3.960,,,,,,,,,,,,,,,,,,
280,460.70,22.5,3.96,1.26,221,3.961,,,,,,,,,,,,,,,,,,
281,460.85,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
282,460.78,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
283,460.59,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
284,460.41,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
285,460.48,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
286,460.59,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
287,460.52,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
288,460.41,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
289,460.45,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
290,460.45,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
291,460.37,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
292,460.48,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
293,460.56,22.5,3.96,1.26,220,3.962,,,,,,,,,,,,,,,,,,
294,460.59,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
295,460.63,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
296,460.70,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
297,460.85,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
298,460.82,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
299,460.89,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
300,460.82,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
301,460.82,22.5,3.96,1.26,219,3.962,,,,,,,,,,,,,,,,,,
302,460.74,22.5,3.96,1.26,219,3.962,,,,,,,,,,,,,,,,,,
303,460.78,22.5,3.96,1.26,219,3.962,,,,,,,,,,,,,,,,,,
304,460.67,22.5,3.96,1.26,219,3.962,,,,,,,,,,,,,,,,,,
305,460.74,22.5,3.96,1.25,218,3.962,,,,,,,,,,,,,,,,,,
306,460.89,22.5,3.96,1.25,218,3.962,,,,,,,,,,,,,,,,,,
307,460.78,22.5,3.96,1.25,218,3.962,,,,,,,,,,,,,,,,,,
308,460.85,22.5,3.96,1.25,218,3.962,,,,,,,,,,,,,,,,,,
309,460.82,22.5,3.96,1.26,219,3.962,,,,,,,,,,,,,,,,,,
310,460.89,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
311,460.45,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
312,460.30,22.5,3.96,1.26,219,3.961,,,,,,,,,,,,,,,,,,
313,460.15,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
314,460.37,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
315,460.37,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
316,460.37,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
317,460.30,22.5,3.96,1.26,220,3.961,,,,,,,,,,,,,,,,,,
318,460.22,22.5,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
319,460.22,22.5,3.96,1.25,217,3.960,,,,,,,,,,,,,,,,,,
320,460.26,22.5,3.96,1.25,218,3.960,,,,,,,,,,,,,,,,,,
321,460.41,22.5,3.96,1.25,218,3.960,,,,,,,,,,,,,,,,,,
322,460.48,22.5,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
323,460.52,22.5,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
324,460.48,22.5,3.96,1.26,219,3.960,,,,,,,,,,,,,,,,,,
