"Time","Q-S151 CO2","Probe Temp","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
101,456.04,25.4,3.78,1.22,210,3.776,,,,,,,,,,,,,,,,,,
102,455.93,25.4,3.78,1.22,210,3.776,,,,,,,,,,,,,,,,,,
103,455.93,25.4,3.78,1.22,210,3.776,,,,,,,,,,,,,,,,,,
104,455.82,25.4,3.78,1.22,210,3.776,,,,,,,,,,,,,,,,,,
105,455.78,25.4,3.78,1.22,210,3.776,,,,,,,,,,,,,,,,,,
106,455.82,25.4,3.78,1.22,210,3.776,,,,,,,,,,,,,,,,,,
107,455.78,25.4,3.78,1.22,211,3.777,,,,,,,,,,,,,,,,,,
108,455.64,25.4,3.78,1.22,210,3.777,,,,,,,,,,,,,,,,,,
109,455.38,25.4,3.78,1.22,209,3.778,,,,,,,,,,,,,,,,,,
110,455.56,25.4,3.78,1.22,209,3.778,,,,,,,,,,,,,,,,,,
111,455.45,25.4,3.78,1.22,210,3.778,,,,,,,,,,,,,,,,,,
112,455.41,25.4,3.78,1.22,210,3.778,,,,,,,,,,,,,,,,,,
113,455.38,25.4,3.78,1.22,210,3.778,,,,,,,,,,,,,,,,,,
114,455.34,25.4,3.78,1.22,210,3.777,,,,,,,,,,,,,,,,,,
115,455.19,25.4,3.78,1.22,209,3.777,,,,,,,,,,,,,,,,,,
116,455.34,25.4,3.78,1.22,209,3.777,,,,,,,,,,,,,,,,,,
117,455.38,25.4,3.78,1.21,207,3.777,,,,,,,,,,,,,,,,,,
118,455.53,25.4,3.78,1.21,207,3.777,,,,,,,,,,,,,,,,,,
119,455.53,25.4,3.78,1.21,207,3.777,,,,,,,,,,,,,,,,,,
120,455.49,25.4,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
121,455.82,25.4,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
122,456.01,25.4,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
123,456.23,25.4,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
124,456.26,25.4,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
125,456.12,25.4,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
126,456.30,25.4,3.78,1.20,206,3.777,,,,,,,,,,,,,,,,,,
127,456.26,25.4,3.78,1.20,206,3.777,,,,,,,,,,,,,,,,,,
128,456.30,25.4,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
129,456.15,25.4,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
130,456.19,25.4,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
131,456.23,25.4,3.78,1.20,205,3.776,,,,,,,,,,,,,,,,,,
132,456.34,25.4,3.78,1.20,205,3.776,,,,,,,,,,,,,,,,,,
133,456.34,25.4,3.78,1.20,205,3.776,,,,,,,,,,,,,,,,,,
134,456.45,25.4,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
135,456.41,25.4,3.78,1.20,206,3.777,,,,,,,,,,,,,,,,,,
136,456.23,25.4,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
137,456.23,25.4,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
138,456.26,25.4,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
139,456.23,25.4,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
140,456.01,25.3,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
141,456.15,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
142,456.08,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
143,456.08,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
144,456.08,25.3,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
145,455.97,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
146,456.08,25.3,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
147,456.15,25.3,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
148,456.15,25.3,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
149,456.23,25.3,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
150,455.97,25.3,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
151,456.23,25.3,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
152,456.26,25.3,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
153,456.26,25.3,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
154,456.19,25.3,3.78,1.20,206,3.777,,,,,,,,,,,,,,,,,,
155,456.19,25.3,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
156,456.19,25.3,3.78,1.20,206,3.777,,,,,,,,,,,,,,,,,,
157,456.15,25.3,3.78,1.20,205,3.777,,,,,,,,,,,,,,,,,,
158,456.08,25.3,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
159,456.12,25.3,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
160,456.04,25.3,3.78,1.20,205,3.778,,,,,,,,,,,,,,,,,,
161,455.78,25.3,3.78,1.20,205,3.778,,,,,,,,,,,,,,,,,,
162,455.86,25.3,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
163,455.78,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
164,455.86,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
165,455.82,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
166,455.64,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
167,455.45,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
168,455.49,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
169,455.49,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
170,455.53,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
171,455.45,25.3,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
172,455.38,25.3,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
173,455.27,25.3,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
174,455.19,25.3,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
175,455.27,25.3,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
176,455.45,25.3,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
177,455.49,25.3,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
178,455.60,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
179,455.71,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
180,455.67,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
181,455.75,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
182,455.82,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
183,455.86,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
184,455.93,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
185,455.89,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
186,455.93,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
187,455.89,25.3,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
188,455.78,25.3,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
189,455.71,25.3,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
190,455.75,25.3,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
191,455.71,25.3,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
192,455.60,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
193,455.56,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
194,455.53,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
195,455.53,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
196,455.30,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
197,455.16,25.2,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
198,455.12,25.2,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
199,454.79,25.2,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
200,455.08,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
201,455.12,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
202,455.08,25.2,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
203,455.08,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
204,455.04,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
205,455.12,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
206,454.82,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
207,454.75,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
208,454.86,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
209,455.08,25.2,3.78,1.21,207,3.778,,,,,,,,,,,,,,,,,,
210,455.12,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
211,455.16,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
212,455.12,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
213,455.04,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
214,455.12,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
215,455.16,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
216,455.16,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
217,455.12,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
218,455.12,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
219,455.12,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
220,455.04,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
221,455.08,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
222,455.04,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
223,454.97,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
224,455.08,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
225,454.97,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
226,454.82,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
227,454.56,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
228,454.56,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
229,454.53,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
230,454.42,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
231,454.34,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
232,454.27,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
233,454.16,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
234,454.05,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
235,454.19,25.2,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
236,454.08,25.2,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
237,454.49,25.2,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
238,454.49,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
239,453.68,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
240,453.16,25.2,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
241,452.97,25.2,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
242,453.56,25.1,3.78,1.20,205,3.778,,,,,,,,,,,,,,,,,,
243,453.68,25.1,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
244,453.71,25.1,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
245,453.75,25.1,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
246,454.08,25.1,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
247,454.34,25.1,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
248,453.71,25.1,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
249,454.19,25.1,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
250,454.38,25.1,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
251,454.16,25.1,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
252,454.30,25.1,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
253,454.38,25.1,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
254,454.45,25.1,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
255,454.42,25.1,3.78,1.20,205,3.778,,,,,,,,,,,,,,,,,,
256,454.19,25.1,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
257,453.90,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
258,453.82,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
259,453.86,25.1,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
260,453.71,25.1,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
261,453.53,25.1,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
262,453.49,25.1,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
263,453.45,25.1,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
264,453.42,25.1,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
265,453.53,25.1,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
266,453.60,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
267,453.60,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
268,453.68,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
269,453.68,25.1,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
270,453.79,25.1,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
271,453.93,25.1,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
272,453.79,25.1,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
273,453.75,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
274,453.68,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
275,453.68,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
276,453.56,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
277,453.56,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
278,453.60,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
279,453.42,25.1,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
280,453.34,25.1,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
281,453.23,25.1,3.78,1.21,206,3.777,,,,,,,,,,,,,,,,,,
282,453.20,25.1,3.78,1.21,206,3.776,,,,,,,,,,,,,,,,,,
283,453.20,25.1,3.78,1.21,206,3.776,,,,,,,,,,,,,,,,,,
284,453.20,25.1,3.78,1.20,206,3.777,,,,,,,,,,,,,,,,,,
285,453.16,25.1,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
286,453.23,25.1,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
287,453.20,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
288,453.16,25.1,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
289,453.08,25.1,3.78,1.20,206,3.780,,,,,,,,,,,,,,,,,,
290,453.16,25.1,3.78,1.20,206,3.780,,,,,,,,,,,,,,,,,,
291,453.12,25.1,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
292,453.16,25.1,3.78,1.20,205,3.780,,,,,,,,,,,,,,,,,,
293,453.27,25.0,3.78,1.20,206,3.780,,,,,,,,,,,,,,,,,,
294,453.27,25.0,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
295,453.34,25.0,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
296,453.34,25.0,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
297,453.38,25.0,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
298,453.38,25.0,3.78,1.20,205,3.779,,,,,,,,,,,,,,,,,,
299,453.56,25.0,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
300,453.34,25.0,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
301,453.38,25.0,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
302,453.34,25.0,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
303,453.49,25.0,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
304,453.45,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
305,453.38,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
306,453.45,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
307,453.45,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
308,453.45,25.0,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
309,453.45,25.0,3.78,1.20,206,3.779,,,,,,,,,,,,,,,,,,
310,453.45,25.0,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
311,453.12,25.0,3.78,1.20,206,3.778,,,,,,,,,,,,,,,,,,
312,453.20,25.0,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
313,453.45,25.0,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
314,453.45,25.0,3.78,1.21,206,3.778,,,,,,,,,,,,,,,,,,
315,453.45,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
316,453.27,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
317,453.01,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
318,452.90,25.0,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
319,452.79,25.0,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
320,452.79,25.0,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
321,452.79,25.0,3.78,1.21,206,3.780,,,,,,,,,,,,,,,,,,
322,452.83,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
323,452.64,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
324,452.64,25.0,3.78,1.21,206,3.779,,,,,,,,,,,,,,,,,,
